"disp","delta","peak.resistant","peak.susceptible","peak.wasps","trough.resistant","trough.susceptible","trough.wasps","prop.delta","converge","peak.prop","trough.prop","eig"
0.12,0.0639278612067076,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.0462894372758418,FALSE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.0820849986238988,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.0586655163430748,FALSE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.105399224561864,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.0740934324185405,FALSE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.135335283236613,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.0931769948068058,FALSE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.173773943450445,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.116556991375219,FALSE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.22313016014843,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.14486631849808,FALSE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.28650479686019,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.178660904069431,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.367879441171442,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.218326338187152,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.472366552741015,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.263967859878126,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.606530659712633,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.315302112664605,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,0.778800783071405,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.371579559834324,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,1,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.431570495253802,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,1.28402541668774,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.493638734858154,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,1.64872127070013,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.555903680108243,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,2.11700001661267,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.616460956665649,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,2.71828182845905,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.673608954208956,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,3.49034295746184,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.726026189155343,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,4.48168907033806,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.772863899631934,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,5.75460267600573,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.813748519270378,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,7.38905609893065,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.848714435128242,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,9.48773583635853,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.878099370660104,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,12.1824939607035,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.902432862530811,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,15.6426318841882,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.922338565374822,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,20.0855369231877,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.938460040566127,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
0.12,25.7903399171931,1810.5051414274,2384.64990586716,4.0809445942105,1810.5051414274,2384.64990586716,4.0809445942105,0.951411212113979,TRUE,0.431570495253802,0.431570495253801,0.98866097065126+0.053220417390458i
