wasp.var,delta,prop.delta,converge,peak.resistant1,peak.resistant2,peak.resistant3,trough.resistant1,trough.resistant2,trough.resistant3,peak.susceptible1,peak.susceptible2,peak.susceptible3,trough.susceptible1,trough.susceptible2,trough.susceptible3,peak.wasps1,peak.wasps2,peak.wasps3,trough.wasps1,trough.wasps2,trough.wasps3,peak.prop1,peak.prop2,trough.prop1,trough.prop2,peak.prop1.int,peak.prop2.int,trough.prop1.int,trough.prop2.int,mean.sd,sd.sd
1,20.085536923187668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,33.11545195869231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,54.59815003314424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,90.01713130052181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,148.4131591025766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1.1,0.006737946999085467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.011108996538242306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.01831563888873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.0301973834223185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.04978706836786394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.0820849986238988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.1353352832366127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.22313016014842985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.36787944117144233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,0.6065306597126334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,1.6487212707001282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,2.718281828459045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,4.4816890703380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,7.38905609893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,12.182493960703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,20.085536923187668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,33.11545195869231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,54.59815003314424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,90.01713130052181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.1,148.4131591025766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9740690968743286,0.925160025533306,0.5165673447560918,0.10642339388500048,0.9740690968743286,0.8959895539494342,0.546064444570122,0.10642339388500048,1.0441275677002668,0.14904358717448837
1.2000000000000002,0.006737946999085467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.011108996538242306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.01831563888873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.0301973834223185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.04978706836786394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.0820849986238988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.1353352832366127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.22313016014842985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.36787944117144233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,0.6065306597126334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,1.6487212707001282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,2.718281828459045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,4.4816890703380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,7.38905609893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,12.182493960703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,20.085536923187668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,33.11545195869231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,54.59815003314424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,90.01713130052181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.2000000000000002,148.4131591025766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9748112479309516,0.9322458506103304,0.4865364772309661,0.1031183409720256,0.9700676199642078,0.9097138717705014,0.5488734464443779,0.1031183409720256,1.1052855615894384,0.15614838727358163
1.3,0.006737946999085467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.011108996538242306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.01831563888873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.0301973834223185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.04978706836786394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.0820849986238988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.1353352832366127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.22313016014842985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.36787944117144233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,0.6065306597126334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,1.6487212707001282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,2.718281828459045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,4.4816890703380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,7.38905609893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,12.182493960703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,20.085536923187668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,33.11545195869231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,54.59815003314424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,90.01713130052181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.3,148.4131591025766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9751555100417724,0.9362690816097928,0.4703926497467298,0.10111916317950335,0.9708992857754845,0.8983474231888965,0.5506613676238462,0.10111916317950335,1.1607443177563386,0.1620923778490694
1.4,0.006737946999085467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.011108996538242306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.01831563888873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.0301973834223185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.04978706836786394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.0820849986238988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.1353352832366127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.22313016014842985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.36787944117144233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,0.6065306597126334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,1.6487212707001282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,2.718281828459045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,4.4816890703380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,7.38905609893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
1.4,12.182493960703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981746321566882,0.9260752191875766,0.5190830060919098,0.08026976090592405,0.981746321566882,0.9162492364986484,0.5750904534144675,0.11824575485051182,1.211700149186524,0.1670566928362328
